video_id,caption,label
30-s05e13,"[ ( warrick interviews vlad . ),  ( he shows vlad his credit card statements . ),                          ( quick flash to : [_beauty_shop_] vlad walks into the beauty shop . ),  ( svetlana is dead ; andrew melton kneels over the body retrieving the necklace . ),    ( vlad stops when he sees andrew and svetlana . ),  ( andrew stares at them . ),    ( cut to : vlad mops up the blood on the floor . ),    ( cut to : [_wellstone_residence_] vlad walks into the house and leaves the note behind . ),    ( as vlad leaves , he leaves behind a tar stain from under his shoe and onto the carpet . ),  ( end of flash . ),  ( resume to present . ),                      ( quick flash to : [_airport_baggage_] the people unload the luggage . ),  ( they put the suitcase on the side . ),  ( cut to : inside the suitcase , a woman gasps . ),  ( the workers pile on another heavy suitcase on top of the suitcase with the woman inside . ),  ( inside the suitcase , she s being squashed . ),  ( end of flashback . ),  ( resume to present . ),    ( quick flash to : [_desert_] vlad unzips the suitcase with the dead woman inside . ),  ( cut to : the dead woman is curled up in the hole . ),  ( vlad pours tar on the body . ),  ( end of flash . ),  ( resume to present . ),    ",1
31-s05e13,"[ ( andrew melton sits in the interview room . ),  ( brass sits across from andrew melton . ),                                      ( quick flash to : [_beauty_shop_] svetlana is in the shop when andrew melton walks in ),    ( svetlana looks at him , scared . ),        ( he rushes toward her , throwing the metal dish of aubergine sheen hair dye in her face . ),  ( he pushes her away from him toward the chair . ),  ( svetlana hits the chair with her face , leaving behind the face-shaped smudge . ),  ( he rushes toward her and starts punching her in the face . ),          ( he does nt stop . ),  ( end of flashback . ),  ( resume to present . ),  ",1
32-s05e13,"[ ( officers escort a handcuffed andrew melton through the hallway . ),  ( chloe daniels and june are in the waiting room . ),  ( june sees them walk past . ),  ( she rushes toward them . ),      ( chloe appears behind june . ),        ( she hugs june , who sniffs . ),  ( in the back of the hallway , brass watches them . ),",0
33-s05e13,"[ ( grissom heads for ecklie s office . ),  ( inside the office , catherine and ecklie are going over some files . ),      ( grissom walks up to the table where the two are seated . ),                                              ( grissom watches ecklie . ),  ( he shifts his gaze from ecklie to catherine , who looks at grissom . ),  ( camera holds on grissom . ),",0
0-s01e20,"[ ( women are laughing . ),  ( a car , nevada license # ovk 195 , drives by . ),  ( there are two women inside the car . ),      ( lisa turns the car and charlotte does nt recognize where they are . ),        ( she laughs . ),    ( the car hits over something . ),        ( charlotte looks back . ),  ( lisa looks in the mirror . ),    ( the tires screech as she stops the car . ),",0
1-s01e20,"[ ( the ambulance drives off . ),  ( the road has been taped off and officers and other emergency personnel walk around . ),  ( grissom and sara get out of the vehicle and make their way toward sgt oriley who fills them in ),      ( grissom looks at the body down on the roadway . ),  ( warrick snaps a photo . ),  ( sara leans over to look at what he s photographing . ),  ( there are three evidence markers on the roadway , # 2- # 4 , marking pieces of a car taillight . ),      ( grissom shines the flashlight in the plastic bag to show the beer inside . ),          ( warrick points to the side . ),  ( grissom and sara both turn to look at the body . ),  ( they put their kits down . ),  ( grissom lifts the boy s shirt to expose his chest . ),  ( sara takes photos of the chest . ),        ( grissom takes off his glasses and looks over at sgt oriley who is walking toward the car with the two girls . ),  ( he stops and turns around when grissom calls to him . ),    ",1
2-s01e20,"[ ( nick flashes the siren on and off to get sara and grissom s attention . ),  ( sara and grissom head toward the car where nick and catherine are inside . ),                ( grissom turns to let them leave . ),",0
3-s01e20,"[ ( dr. robbins goes over his findings with grissom , sara and warrick . ),            ( quick cgi pov to : inside the ear to the malleus . ),    ( the malleus morphs from normal to deformed . ),  ( end of cgi pov . ),  ( resume to present . ),            ( dr. robbins lifts up the sheet to show them the right hand . ),                  ",1
4-s01e20,"[ ( the ambulance drives away . ),  ( catherine and nick walks up the sidewalk to the coffee shop . ),        ( catherine and nick sign in with the officer near the door . ),  ( they walk into the crime scene and look around . ),  ( nick heads for one of the bodies . ),  ( he notices the cd player and picks up the earphones to listen . ),      ( brass walks up to them . ),                  ( catherine walks up to one of the bodies and recognizes him . ),                              ( nick and catherine both head for the back of the counter . ),    ( brass looks around . ),        ( catherine sees the dead girl behind the counter and closes her eyes for a moment . ),  ( she sighs . ),    ( catherine turns and heads for the back of the shop . ),  ( she pushes the door open . ),  ( she and nick both see the other girl dead at the back of the room . ),  ( nick groans at the sight . ),  ( catherine closes her eyes . ),  ( nick walks past catherine to check on the body . ),    ( he kneels down . ),  ( brass walks into the back . ),    ( quick flashback to : [_shooter_s_pov_] of frankie flynn and al robson as they walk into the coffee shop . ),    ( the shooter raises his gun and points at al robson first . ),  ( robson reaches for his gun , but the shooter fires . ),  ( robson goes down . ),    ( the shooter turns and fires at flynn . ),  ( cut to : the boy with the ear phones on senses someone approach him from behind . ),  ( he turns . ),    ( he stands and the shooter fires . ),  ( end of flashback . ),  ( resume to present . ),    ( quick flashback to : the shooter walks around the counter to the first girl hiding behind the counter . ),  ( he fires . ),  ( the final girl hears the gunfire and tries to run out through the back . ),      ( end of flashback . ),  ( resume to present . ),  ( brass  beeper goes off . ),  ( he checks it and reads the message . ),      ( catherine turns around to look at brass . ),",1
5-s01e20,"[ ( grissom and an officer walk up to the door . ),  ( grissom rings the door bell . ),  ( the light goes on inside . ),  ( the porch light goes on outside and the door opens . ),          ( he holds up his id for her to look at . ),        ( she steps aside and grissom walks into the house . ),  ( the officer waits outside . ),  ( she closes the door . ),  ( grissom steps inside and looks around . ),  ( he notices the bell near the floorboards . ),              ( she starts to cry . ),        ( she slowly sits down on the couch , crying . ),                        ( he nods slightly . ),",0
6-s01e20,"[ ( DavidPhillips assists while dr. robbins goes over the bodies with catheirne . ),                                  ( catherine turns to the next body . ),                    ( she shakes her head . ),",1
7-s01e20,"[ ( nick takes a picture of evidence markers # 3 and # 4 . ),  ( he reaches down to get a swab of the blood on the floor . ),  ( nick puts the swab in the box and closes it . ),  ( cut to : nick takes out a bullet casing from the wall . ),  ( the marker on the wall reads : ns-12 . ),            ( catherine walks in ),      ( officer metcalf walks in ),    ( brass walks out to meet with the manager . ),",0
8-s01e20,"[ ( officer metcalf points out the manager to brass . ),            ( brass clears his throat to get the manager s attention . ),  ( catherine and nick follow . ),                  ( brad kendall sighs . ),                ",1
9-s01e20,"[ ( sara and warrick try to talk with dr. gilbert with the use of an interpreter . ),  ( neither sara nor warrick have much experience in this area and do nt fare very well . ),    ( sara turns around to look at the interpreter who stands behind them . ),      ( dr. gilbert ca nt see what sara s saying . ),    ( warrick turns around to look at the interpreter talk  to dr. gilbert . ),  ( sara turns to look at the interpreter . ),    ( dr. gilbert watches them , then shakes her head . ),  ( sara misinterprets the motion and then continues her questioning , but she s again looking at the interpreter . ),                                          ( frustrated , dr. gilbert signs to the interpreter . ),  ( sara turns to look back at halley . ),    ( warrick and sara both leave the office . ),  ( halley looks at dr. gilbert and apologizes to her . ),",0
