,Unnamed: 0,begin,end,filename,shot_id,transcript,death relative,score
8184,8184,01:28:42:23,01:28:45:14,5253646087419594905.xml,1575,Tell her I can't get Oscar later.  I've got things to do.,97.30635285377502,97.30635285377502
11287,11287,00:31:57:18,00:32:04:09,5258818087037440299.xml,656,"Grandma...  Oh, you nearly gave me a heart attack.",97.2879946231842,97.2879946231842
20166,20166,00:59:31:02,00:59:32:01,5271844722846213628.xml,1136,"It's Dad, isn't it?  What's happened?  Nothing.",97.27779626846313,97.27779626846313
21300,21300,00:11:15:10,00:11:17:08,5274434588125702436.xml,207,"So it was Tanya?  Just answer the question, Mr Branning.",97.2676694393158,97.2676694393158
3541,3541,01:12:16:23,01:12:18:19,5248439298566680341.xml,1461,"I'm sorry, love, but Musty must go.  I mean, look at me.",97.26518988609314,97.26518988609314
14110,14110,01:06:15:10,01:06:17:15,5264050645694159353.xml,1261,My dad.  Does everyone know?,97.23331332206726,97.23331332206726
19603,19603,00:30:18:14,00:30:25:04,5271844722846213628.xml,573,"Just like her mum.  Why couldn't Sean have  just been here, Dad?",97.22929000854492,97.22929000854492
15509,15509,00:03:44:19,00:03:56:18,5266645664934403562.xml,78,"Couldn't be.  Come to the hospital with me, eh?  I can't, Grandma.  Well, I know you can't  face seeing him how he is... I'm not going with you, all right? ",97.16158509254456,97.16158509254456
10668,10668,00:01:33:11,00:01:36:22,5258818087037440299.xml,37,"Ah, Bradley, I've had to shoot  off early from seeing Jim,",97.15394973754883,97.15394973754883
19048,19048,00:01:19:12,00:01:28:07,5271844722846213628.xml,18,"Well, what about your sister?  You find Ronnie and I'll...  I'll get Sean over here.",97.14284539222717,97.14284539222717
21428,21428,00:19:29:05,00:19:30:22,5274434588125702436.xml,335,"Leave him alone, you bully!  He's my  dad and I'm gonna look after him. We do not need you.",97.13320732116699,97.13320732116699
13559,13559,00:35:05:12,00:35:10:00,5264050645694159353.xml,710,"You all right, Tan?  I was about  to call ya.  Just wondered how you were coping without Jack?",97.12706208229065,97.12706208229065
20803,20803,01:35:33:15,01:35:37:12,5271844722846213628.xml,1773,I'm really sorry...but Amy she... ,97.1262276172638,97.1262276172638
20230,20230,01:02:22:11,01:02:25:09,5271844722846213628.xml,1200,"Oh, come off it!  My dad called you. ",97.12616801261902,97.12616801261902
17799,17799,00:12:04:24,00:12:14:23,5269245838135402929.xml,263,"I can't do it, Mum.  I thought I could, but I can't.  I'm sorry. It's just...  I can't even sleep any more. Every time I close my eyes I see  it happening all over again.",97.12005853652954,97.12005853652954
19967,19967,00:48:52:05,00:48:53:19,5271844722846213628.xml,937,"What's the point?  The baby's  gonna die, innit? Sometimes I wonder what Roxy ever saw in you.",97.11768627166748,97.11768627166748
20884,20884,01:41:21:21,01:41:45:24,5271844722846213628.xml,1854,"D'you wanna know something, Dad?  I didn't want you to wake up.  I wanted you to lie there,  fast asleep...forever.  Because I'd have been so happy  to never have heard your lies again.",97.10967540740967,97.10967540740967
21436,21436,00:19:39:24,00:19:42:03,5274434588125702436.xml,343,Time to say bye-bye. ,97.1042275428772,97.1042275428772
17050,17050,01:27:54:04,01:27:55:08,5266645664934403562.xml,1619,"You don't know me, Archie.  You never will.",97.10390567779541,97.10390567779541
7420,7420,00:45:30:17,00:45:31:12,5253646087419594905.xml,811,Your mum and Tony? ,97.0989465713501,97.0989465713501
14507,14507,01:29:59:21,01:30:01:11,5264050645694159353.xml,1658,"Let her go, for God's sake! ",97.0575749874115,97.0575749874115
5655,5655,01:09:25:07,01:09:29:10,5251033029316736209.xml,1339,"What's wrong with it?  Everything. I was widowed in December, Suzy.  Right.",97.05545902252197,97.05545902252197
7872,7872,01:10:31:17,01:10:34:22,5253646087419594905.xml,1263,"That's all Dot wants to know, then  we can get on with the arrangements.",97.01827764511108,97.01827764511108
1474,1474,01:17:38:21,01:17:41:19,5245830105934359183.xml,1475,Pat'll kill me!  Three weeks.  Month.,97.00309634208679,97.00309634208679
20394,20394,01:11:23:11,01:11:25:10,5271844722846213628.xml,1364,"You'd better get used to that.  And what's she gotta get used to, eh? An ageing trolley dolly for  a father. Whose fault is that?",96.99191451072693,96.99191451072693
17286,17286,01:40:25:10,01:40:37:12,5266645664934403562.xml,1855,"Not like Stacey...  And then, when Brian passed away...  ..I think that Sean felt guilty. ",96.98203802108765,96.98203802108765
14610,14610,01:34:56:13,01:35:03:15,5264050645694159353.xml,1761,"And Max?  He's history.  I'm gonna go back to the club,  get the rest of my stuff,",96.9700038433075,96.9700038433075
4182,4182,01:47:49:19,01:47:52:00,5248439298566680341.xml,2102,"Night, Mum.  Night-night, darling. Love ya.",96.9225823879242,96.9225823879242
12567,12567,01:42:44:06,01:42:45:15,5258818087037440299.xml,1936,It was just Auntie Peggy over-  reacting!  Nothing to do with me.,96.91925644874573,96.91925644874573
8046,8046,01:22:09:06,01:22:12:10,5253646087419594905.xml,1437,I've left him. ,96.91608548164368,96.91608548164368
17005,17005,01:25:10:17,01:25:13:01,5266645664934403562.xml,1574,I thought perhaps you'd go  and see your father again today.,96.89933657646179,96.89933657646179
17335,17335,01:43:35:24,01:43:40:06,5266645664934403562.xml,1904,That's lovely.  Lauren?  Do you want to say  a little prayer for your father?,96.87581658363342,96.87581658363342
15723,15723,00:14:43:07,00:14:47:00,5266645664934403562.xml,292,"Which you haven't found.  Leaving the country...  with your brother's wife, and then someone tries to make him roadkill.",96.86926603317261,96.86926603317261
21406,21406,00:18:25:09,00:18:27:04,5274434588125702436.xml,313,"I missed you, Oscar. ",96.86850309371948,96.86850309371948
4246,4246,01:51:59:06,01:52:03:04,5248439298566680341.xml,2166,Max is never gonna let you have me.  You know that?,96.86398506164551,96.86398506164551
9386,9386,00:39:22:23,00:39:25:03,5256228221757951173.xml,675,"Grandma, what have I told you? ",96.84407711029053,96.84407711029053
13152,13152,00:14:14:20,00:14:19:23,5264050645694159353.xml,303,"Jack's leaving.  I know, I saw the van. ",96.8398928642273,96.8398928642273
15130,15130,02:05:45:24,02:05:48:13,5264050645694159353.xml,2281,Where's your mum? ,96.80700898170471,96.80700898170471
1855,1855,01:41:53:23,01:41:55:22,5245830105934359183.xml,1856,"He don't want any of us.  He's left me, Whit.",96.79873585700989,96.79873585700989
18077,18077,00:28:56:17,00:29:07:09,5269245838135402929.xml,541,"Abi, wait...  Look, I've hired the best solicitors  in London.  If anyone can get your Mum home today, it's them. So, look, give me Oscar,  you go and get dressed.",96.78335189819336,96.78335189819336
9530,9530,00:48:13:14,00:48:15:07,5256228221757951173.xml,819,"Actually, I've come to see dad. ",96.77401185035706,96.77401185035706
14946,14946,01:54:06:23,01:54:26:09,5264050645694159353.xml,2097,"Hello?  Oh, Jack.  No, no, he ain't come back.  How's Max?  Oh, dear.  I wish Bradley would come home soon. ",96.7343270778656,96.7343270778656
16177,16177,00:36:56:06,00:36:59:17,5266645664934403562.xml,746,Watching your mother-in-law  drive off a cliff in your brand new Merc.,96.71046733856201,96.71046733856201
19204,19204,00:09:00:05,00:09:05:17,5271844722846213628.xml,174,"I'm sure it's nothing a bunch  of flowers won't put right. That's where you're wrong. He's left me.  For good, this time. ",96.70769572257996,96.70769572257996
8528,8528,01:47:10:02,01:47:11:14,5253646087419594905.xml,1919,You go and tell her you don't  wanna see her no more. What?,96.70643210411072,96.70643210411072
5954,5954,01:24:52:00,01:24:57:21,5251033029316736209.xml,1638,I would I were thy bird.  Yet I should kill you  with much cherishing.,96.70472145080566,96.70472145080566
17619,17619,00:03:50:00,00:03:54:06,5269245838135402929.xml,83,"Oh, Suzy, I'm so sorry. ",96.69793844223022,96.69793844223022
12210,12210,01:19:05:14,01:19:10:03,5258818087037440299.xml,1579,"I mean, that's the problem.  My dad won't let me see her.",96.69713973999023,96.69713973999023
15318,15318,02:17:59:09,02:18:01:17,5264050645694159353.xml,2469,Dad's going to be all right now? ,96.65932655334473,96.65932655334473
9491,9491,00:46:26:23,00:46:36:06,5256228221757951173.xml,780,"just take it for me, yeah?  See ya, Bill. ",96.63052558898926,96.63052558898926
1110,1110,01:00:02:19,01:00:05:12,5245830105934359183.xml,1111,"What am I gonna do, Grandma? ",96.61003947257996,96.61003947257996
15098,15098,02:03:47:17,02:03:56:09,5264050645694159353.xml,2249,"You heard from him, your dad?  No. No, me neither.  I know I wasn't exactly  Mum Of The Year, but the odd phone call wouldn't go amiss.",96.58470153808594,96.58470153808594
12771,12771,01:53:33:14,01:53:34:07,5258818087037440299.xml,2140,# Tell 'em that  God's gonna cut 'em down,96.58468961715698,96.58468961715698
18775,18775,01:12:10:09,01:12:17:13,5269245838135402929.xml,1239,"No!  No, it is the flat.  It has got to be the flat. He'll kill him if he finds out.  And me an' all probably.",96.56603932380676,96.56603932380676
18638,18638,01:04:22:09,01:04:26:03,5269245838135402929.xml,1102,"No.  It was Tanya.  And you don't owe  her nothing, do you?  Or her kids.",96.55115604400635,96.55115604400635
11658,11658,00:51:52:18,00:51:54:24,5258818087037440299.xml,1027,"Me and you, I mean,  that's all we've got left now.",96.54772877693176,96.54772877693176
17842,17842,00:15:02:00,00:15:06:07,5269245838135402929.xml,306,Right.  I want you to go to Grandma Dot's.,96.52908444404602,96.52908444404602
4726,4726,00:21:04:19,00:21:06:00,5251033029316736209.xml,410,I'm gonna go and check on Morgan. ,96.49273157119751,96.49273157119751
12232,12232,01:20:21:04,01:20:25:05,5258818087037440299.xml,1601,"Not until you tell me what  you're really upset about. I'm upset about Roxy, it's Roxy.",96.4461624622345,96.4461624622345
954,954,00:52:42:06,00:52:45:13,5245830105934359183.xml,955,"Well, if I know my sister,  it's his cash.",96.4304506778717,96.4304506778717
13477,13477,00:31:27:22,00:31:28:20,5264050645694159353.xml,628,"Cheers, Grandma. ",96.42607569694519,96.42607569694519
5450,5450,00:58:05:13,00:58:13:17,5251033029316736209.xml,1134,"I told you to turn that down, kids!  Tiffany! Nana Pat can hear that over the Vic! ",96.37566208839417,96.37566208839417
9338,9338,00:36:18:00,00:36:24:10,5256228221757951173.xml,627,"All right, Billy.  Have you seen Jay yet?  No.  Not yet. ",96.35571837425232,96.35571837425232
9198,9198,00:28:37:01,00:28:50:04,5256228221757951173.xml,487,"What would you prefer first,  cup of tea  or a slap?  Personally I'd go with the slap. What else was I supposed to do?  She's going to a funeral today.",96.3550865650177,96.3550865650177
17295,17295,01:41:20:04,01:41:31:24,5266645664934403562.xml,1864,"After he died...I found him lying  on Brian's side of the bed, head buried in his pillow, ",96.34961485862732,96.34961485862732
17312,17312,01:42:29:20,01:42:33:10,5266645664934403562.xml,1881,"Oh, never mind.  You're here now.  I made the salad, Grandma.  Ooh, doesn't that look lovely.",96.3304340839386,96.3304340839386
15218,15218,02:11:08:20,02:11:19:19,5264050645694159353.xml,2369,"You won't be on your own.  No, Grandma, listen.  It's not that. I just don't want to see him,  whatever state he's in...  I don't care.",96.31631970405579,96.31631970405579
20376,20376,01:10:06:00,01:10:07:16,5271844722846213628.xml,1346,"You do really wanna hold  poor little Suzy, don't you? I'm meant to be helping out here.",96.30867838859558,96.30867838859558
18241,18241,00:39:12:14,00:39:15:10,5269245838135402929.xml,705,"Right, OK.  Well, where's Jack?  He's not answering his phone,  but we can get him on the way.",96.25948071479797,96.25948071479797
5826,5826,01:17:38:20,01:17:41:01,5251033029316736209.xml,1510,"Max, can you serve it?  No, I can do it,  he's on his way out. No I ain't. I think that's everything.  Enjoy.",96.20347619056702,96.20347619056702
7573,7573,00:54:15:07,00:54:22:02,5253646087419594905.xml,964,"You won't put old ghosts to rest  that way, Veronica.",96.1860716342926,96.1860716342926
3399,3399,01:06:20:18,01:06:23:20,5248439298566680341.xml,1319,"We can still go back and get him.  What's the point? What d'you mean, what's the point?  You loved him to bits.",96.1836040019989,96.1836040019989
19612,19612,00:30:55:06,00:30:57:01,5271844722846213628.xml,582,Not lining your brother-in-law's  wallet... I'm going for a shower.,96.1276650428772,96.1276650428772
15964,15964,00:27:05:18,00:27:08:00,5266645664934403562.xml,533,It's hit them hard.  Like when I nearly lost you. ,96.08538150787354,96.08538150787354
623,623,00:35:14:05,00:35:16:20,5245830105934359183.xml,624,You don't know who Morgan's dad is? ,96.08192443847656,96.08192443847656
11661,11661,00:51:59:14,00:52:05:19,5258818087037440299.xml,1030,"""Jack's taken my wife and kids  so it's time to start paying attention to Bradley?""",96.07476592063904,96.07476592063904
15657,15657,00:11:13:04,00:11:15:01,5266645664934403562.xml,226,I said goodbye. ,96.06727957725525,96.06727957725525
17008,17008,01:25:21:00,01:25:22:15,5266645664934403562.xml,1577,"Grandma.  It'll be fine, all right? ",96.06142044067383,96.06142044067383
3402,3402,01:06:29:17,01:06:32:20,5248439298566680341.xml,1322,It's like you with  Dad an' Uncle Jack.,96.04383707046509,96.04383707046509
16851,16851,01:16:38:02,01:16:40:05,5266645664934403562.xml,1420,"I'd trust you with my Dad!  Oh, you're funny! What?",95.98143696784973,95.98143696784973
16119,16119,00:33:48:11,00:33:52:23,5266645664934403562.xml,688,Because I need to know if  Bradley's the sort who would try and kill his father.,95.97315788269043,95.97315788269043
18984,18984,01:24:15:14,01:24:18:24,5269245838135402929.xml,1448,"Dad, Dad, please just go and  get Sean, all right, please!",95.97163796424866,95.97163796424866
19909,19909,00:46:19:12,00:46:22:04,5271844722846213628.xml,879,"You haven't seen Sean, have you? ",95.9709107875824,95.9709107875824
17729,17729,00:08:19:06,00:08:22:11,5269245838135402929.xml,193,I've just seen my brother in  intensive care.  Tubes everywhere.,95.96734642982483,95.96734642982483
15301,15301,02:17:04:01,02:17:11:10,5264050645694159353.xml,2452,"you ever have to say goodbye to him.  And I promise you...  if you don't take it, you'll  be the one who suffers the most.",95.9644615650177,95.9644615650177
16152,16152,00:35:24:10,00:35:29:13,5266645664934403562.xml,721,"Well, you know what I mean.  Poor little thing, to see her own father mowed down by a crazed man.",95.9084689617157,95.9084689617157
1073,1073,00:58:26:16,00:58:29:16,5245830105934359183.xml,1074,SHE SIGHS  You have to pick the right moment.,95.87522745132446,95.87522745132446
11313,11313,00:33:34:15,00:33:39:18,5258818087037440299.xml,682,"Bye.  Bye-bye, darlin'.",95.85477709770203,95.85477709770203
5663,5663,01:09:49:09,01:09:52:04,5251033029316736209.xml,1347,"Yeah, but he'd want you to move on.  Actually I just don't want to  talk about this.",95.84599137306213,95.84599137306213
9887,9887,01:08:28:10,01:08:34:11,5256228221757951173.xml,1176,"Wish I could, mate, but I've gotta  get 'em back for their mum, ain't I?",95.83006501197815,95.83006501197815
18398,18398,00:50:44:07,00:50:45:03,5269245838135402929.xml,862,If he was dead things would  be better. Lauren.,95.81838250160217,95.81838250160217
4851,4851,00:27:12:19,00:27:14:21,5251033029316736209.xml,535,"Where is it, Suze?!  Gone. Gone where?",95.75741291046143,95.75741291046143
21324,21324,00:12:27:19,00:12:34:21,5274434588125702436.xml,231,"What you gonna get her?  I dunno. What, and it's tomorrow? ",95.75737118721008,95.75737118721008
