,begin,end,filename,shot_id,transcript
297,00:15:00:01,00:15:17:21,5300410550331962313.xml,298,Tell who what to do? 
298,00:15:17:22,00:15:20:06,5300410550331962313.xml,299,
299,00:15:20:07,00:15:23:17,5300410550331962313.xml,300,
300,00:15:23:18,00:15:36:16,5300410550331962313.xml,301,"Hello?  Sal?  I thought...  No, Peggy's not here.  I'll tell her you called. "
301,00:15:36:17,00:15:42:12,5300410550331962313.xml,302,I didn't mention it  because I didn't need to. I've made up my mind. 
302,00:15:42:13,00:15:43:21,5300410550331962313.xml,303,
303,00:15:43:22,00:15:45:10,5300410550331962313.xml,304,Which is?  I want to stay here with you!
304,00:15:45:11,00:15:47:03,5300410550331962313.xml,305,
305,00:15:47:04,00:15:49:22,5300410550331962313.xml,306,I'm happy here.  Which is why you haven't been eating... and why you look so tired.
306,00:15:49:23,00:15:53:18,5300410550331962313.xml,307,It's difficult sharing a room  with a 15-year-old.
307,00:15:53:19,00:15:56:24,5300410550331962313.xml,308,That's just one of the reasons  why staying here isn't a solution... not long-term.
308,00:15:57:00,00:15:59:03,5300410550331962313.xml,309,But I've been thinking.  I don't want to be a burden.
309,00:15:59:04,00:16:00:24,5300410550331962313.xml,310,
310,00:16:01:00,00:16:03:15,5300410550331962313.xml,311,I want to help.  Ian'll tell  you how useful I've been.
311,00:16:03:16,00:16:05:15,5300410550331962313.xml,312,"I'm not saying you've gotta  work for your keep, Mum. And I can pay for any alterations."
312,00:16:05:16,00:16:06:18,5300410550331962313.xml,313,
313,00:16:06:19,00:16:07:20,5300410550331962313.xml,314,
314,00:16:07:21,00:16:09:02,5300410550331962313.xml,315,
315,00:16:09:03,00:16:10:02,5300410550331962313.xml,316,Alterations?  To the house.
316,00:16:10:03,00:16:12:03,5300410550331962313.xml,317,
317,00:16:12:04,00:16:13:14,5300410550331962313.xml,318,I found a firm that does a very  good line in partition walls.
318,00:16:13:15,00:16:15:03,5300410550331962313.xml,319,
319,00:16:15:04,00:16:17:04,5300410550331962313.xml,320,"They're very sound-proof, "
320,00:16:17:05,00:16:18:05,5300410550331962313.xml,321,and not too difficult to put up.  I'll go and get the brochure.
321,00:16:18:06,00:16:19:12,5300410550331962313.xml,322,
322,00:16:19:13,00:16:19:21,5300410550331962313.xml,323,
323,00:16:19:22,00:16:20:16,5300410550331962313.xml,324,
324,00:16:20:17,00:16:24:09,5300410550331962313.xml,325,
325,00:16:24:10,00:16:26:17,5300410550331962313.xml,326,"Well, at least  she's keeping her dignity,"
326,00:16:26:18,00:16:35:14,5300410550331962313.xml,327,"not going crawling back to him.  But isn't she just protesting too much? If she's so happy without him,  why is she working herself into the ground?  Why's her appetite gone? Maybe she's realised she needs to  shift the bulge.  I'm actually getting quite impressed."
327,00:16:35:15,00:16:37:14,5300410550331962313.xml,328,
328,00:16:37:15,00:16:40:07,5300410550331962313.xml,329,Does everything have to be a joke  with you?  She's not happy.
329,00:16:40:08,00:16:41:20,5300410550331962313.xml,330,
330,00:16:41:21,00:16:45:03,5300410550331962313.xml,331,I tell you who else won't be  happy.  When Lucy finds out her room's being divided into two...
331,00:16:45:04,00:16:47:15,5300410550331962313.xml,332,
332,00:16:47:16,00:16:49:13,5300410550331962313.xml,333,Lucy? Just think how well  your dad's gonna take it...
333,00:16:49:14,00:16:51:06,5300410550331962313.xml,334,
334,00:16:51:07,00:16:53:23,5300410550331962313.xml,335,
335,00:16:53:24,00:16:58:04,5300410550331962313.xml,336,"I know it's cold!  We're gonna be  home in a minute, aren't we?"
336,00:16:58:05,00:16:59:15,5300410550331962313.xml,337,
337,00:16:59:16,00:17:01:07,5300410550331962313.xml,338,
338,00:17:01:08,00:17:02:20,5300410550331962313.xml,339,
339,00:17:02:21,00:17:03:03,5300410550331962313.xml,340,
340,00:17:03:04,00:17:04:09,5300410550331962313.xml,341,You any idea where  Peggy's disappeared to?
341,00:17:04:10,00:17:06:02,5300410550331962313.xml,342,
342,00:17:06:03,00:17:07:04,5300410550331962313.xml,343,"What, you lost her again, Dad?  Well, if you speak to her..."
343,00:17:07:05,00:17:08:15,5300410550331962313.xml,344,
344,00:17:08:16,00:17:09:20,5300410550331962313.xml,345,"Yes, you'll be the first to know. "
345,00:17:09:21,00:17:11:16,5300410550331962313.xml,346,
346,00:17:11:17,00:17:18:06,5300410550331962313.xml,347,
347,00:17:18:07,00:17:22:22,5300410550331962313.xml,348,You said between 12 and four.  I don't need to tell you that we've missed that time slot...
348,00:17:22:23,00:17:24:23,5300410550331962313.xml,349,
349,00:17:24:24,00:17:26:00,5300410550331962313.xml,350,Never mind.  Looks like they're here. 
350,00:17:26:01,00:17:28:16,5300410550331962313.xml,351,
351,00:17:28:17,00:17:35:13,5300410550331962313.xml,352,It's all ready to go. 
352,00:17:35:14,00:17:43:17,5300410550331962313.xml,353,"No way.  Ian. No, I am not altering the house for her. All I'm saying is,  that's what she's asking."
353,00:17:43:18,00:17:46:08,5300410550331962313.xml,354,"She can ask all she likes.  I don't want her getting comfortable, she might stay forever."
354,00:17:46:09,00:17:48:23,5300410550331962313.xml,355,
355,00:17:48:24,00:17:50:02,5300410550331962313.xml,356,And what's so wrong with that? 
356,00:17:50:03,00:17:52:14,5300410550331962313.xml,357,Hold on a minute. 
357,00:17:52:15,00:17:55:03,5300410550331962313.xml,358,You said this was just temporary  until she gets herself together and finds somewhere to rent.
358,00:17:55:04,00:18:07:20,5300410550331962313.xml,359,"She's obviously  a deeply unhappy woman. She's not as young as she used  to be, and she's gone through a really difficult patch. And if she's serious about  not going back to Dad, what are her other options?"
359,00:18:07:21,00:18:09:12,5300410550331962313.xml,360,
360,00:18:09:13,00:18:15:12,5300410550331962313.xml,361,"I can think of a few.  She's my mother, Ian.  How would  you feel if it was you?  If Peter or Lucy wouldn't take you in?"
361,00:18:15:13,00:18:17:14,5300410550331962313.xml,362,"If it was Peter or Lucy, I'd expect  it.  Bobby, on the other hand..."
362,00:18:17:15,00:18:19:02,5300410550331962313.xml,363,
363,00:18:19:03,00:18:23:02,5300410550331962313.xml,364,"Be serious, Ian!  I'm deadly serious, love. This is why she's been helping out. "
364,00:18:23:03,00:18:27:04,5300410550331962313.xml,365,"She's been trying to ingratiate  herself, she's been trying to make herself invaluable."
365,00:18:27:05,00:18:32:15,5300410550331962313.xml,366,"Sorry, it won't wash.  She is not staying forever. "
366,00:18:32:16,00:18:34:16,5300410550331962313.xml,367,
367,00:18:34:17,00:18:35:15,5300410550331962313.xml,368,
368,00:18:35:16,00:18:39:00,5300410550331962313.xml,369,
369,00:18:39:01,00:18:42:06,5300410550331962313.xml,370,
370,00:18:42:07,00:18:45:22,5300410550331962313.xml,371,
371,00:18:45:23,00:18:50:00,5300410550331962313.xml,372,"You really did it.  Yeah, I did it, all right. "
372,00:18:50:01,00:18:52:15,5300410550331962313.xml,373,
373,00:18:52:16,00:18:54:09,5300410550331962313.xml,374,
374,00:18:54:10,00:18:56:11,5300410550331962313.xml,375,
375,00:18:56:12,00:19:00:04,5300410550331962313.xml,376,
376,00:19:00:05,00:19:01:09,5300410550331962313.xml,377,
377,00:19:01:10,00:19:02:21,5300410550331962313.xml,378,
378,00:19:02:22,00:19:06:02,5300410550331962313.xml,379,Good boy!  Did you win?  Yeah.
379,00:19:06:03,00:19:06:20,5300410550331962313.xml,380,
380,00:19:06:21,00:19:07:15,5300410550331962313.xml,381,
381,00:19:07:16,00:19:07:19,5300410550331962313.xml,382,
382,00:19:07:20,00:19:15:18,5300410550331962313.xml,383,"Where'd you get all these from?  17 years' worth of birthdays. Girls always get each other candles,  or bath stuff, or novelty mugs."
383,00:19:15:19,00:19:16:11,5300410550331962313.xml,384,
384,00:19:16:12,00:19:23:04,5300410550331962313.xml,385,It's like the law. 
385,00:19:23:05,00:19:25:17,5300410550331962313.xml,386,
386,00:19:25:18,00:19:29:16,5300410550331962313.xml,387,"What's all this?  Look at the state of it! Just clear it tomorrow.  Come on, get inside."
387,00:19:29:17,00:19:31:13,5300410550331962313.xml,388,
388,00:19:31:14,00:19:40:05,5300410550331962313.xml,389,"Hello, darlin'.  How was your movie? Not much cop, you know these  modern films, all sex, no romance."
389,00:19:40:06,00:19:40:20,5300410550331962313.xml,390,
390,00:19:40:21,00:19:41:11,5300410550331962313.xml,391,One to miss then?  Who was in it? 
391,00:19:41:12,00:19:46:00,5300410550331962313.xml,392,"Oh, the usual suspects.  D'you know something,  they all look the same to me."
392,00:19:46:01,00:19:47:07,5300410550331962313.xml,393,
393,00:19:47:08,00:19:50:16,5300410550331962313.xml,394,"You weren't at the cinema,  were you, Peg?"
394,00:19:50:17,00:19:51:18,5300410550331962313.xml,395,
395,00:19:51:19,00:19:54:07,5300410550331962313.xml,396,Where you going and not telling me?  Do I have to say?
396,00:19:54:08,00:19:55:21,5300410550331962313.xml,397,
397,00:19:55:22,00:19:57:08,5300410550331962313.xml,398,Only I want it to be a surprise. 
398,00:19:57:09,00:19:59:20,5300410550331962313.xml,399,
399,00:19:59:21,00:20:05:20,5300410550331962313.xml,400,"It is a surprise.  I didn't want to tell you  till I was absolutely certain that it was possible,"
400,00:20:05:21,00:20:07:19,5300410550331962313.xml,401,but I s'pose now... 
401,00:20:07:20,00:20:11:19,5300410550331962313.xml,402,"Well, go on, spit it out.  I don't want you worrying,  because I can manage it all."
402,00:20:11:20,00:20:14:05,5300410550331962313.xml,403,
403,00:20:14:06,00:20:16:17,5300410550331962313.xml,404,All what? 
404,00:20:16:18,00:20:18:20,5300410550331962313.xml,405,You remember Councillor Tunstall...  He resigned. What's that gotta do with anything?
405,00:20:18:21,00:20:22:03,5300410550331962313.xml,406,They've announced a by-election  to fill the seat.  April 6th.
406,00:20:22:04,00:20:23:17,5300410550331962313.xml,407,
407,00:20:23:18,00:20:30:02,5300410550331962313.xml,408,"Now, you need ten signatures  on your nomination papers, so I've been running around  getting those, and other documents that the Returning Officer needs."
408,00:20:30:03,00:20:31:24,5300410550331962313.xml,409,
409,00:20:32:00,00:20:34:03,5300410550331962313.xml,410,"For what?  To vote?  No, to stand! "
410,00:20:34:04,00:20:36:02,5300410550331962313.xml,411,
411,00:20:36:03,00:20:39:22,5300410550331962313.xml,412,As an independent candidate  for Walford Council.
412,00:20:39:23,00:20:41:23,5300410550331962313.xml,413,I put my papers in today. 
413,00:20:41:24,00:21:21:00,5300410550331962313.xml,414,"You know, I actually think  I like it better like this... Yeah.  Maybe I'll keep it like it.  Except I don't want you doing your eyes in. Me? Yeah, when you're in here nights,  writing your book and that... You need light for that. And what about Pat Cars?  Pat Cars? I'll be running Walford by then!  I'll  have businesses all over this town. Even with the credit crunch?  Because of the credit crunch! I'll buy 'em cheap,  and build 'em up. And I'll use that yellow  for my logos... Brand synergy. Exactly.  And when you're not writing  best-selling fiction, you can write like that in my press releases... Feels good,  like we finally got our own space."
414,00:21:21:01,00:21:22:21,5300410550331962313.xml,415,"I mean, I know it's yours, but...  No.  ""Mi casa, su casa""."
415,00:21:22:22,00:21:26:15,5300410550331962313.xml,416,To the future. 
416,00:21:26:16,00:21:38:22,5300410550331962313.xml,417,"The future.  Once you've got the partition up,  you can decorate, re-carpet. Any ideas on a colour scheme?  Since you mention it..."
417,00:21:38:23,00:21:40:06,5300410550331962313.xml,418,Mum.  About this room-dividing... 
418,00:21:40:07,00:21:48:04,5300410550331962313.xml,419,We've really been  enjoying having you here. And we'd love to be able to have  you stay forever.  You know that.
419,00:21:48:05,00:21:52:21,5300410550331962313.xml,420,"But it's just not practical, is it? "
420,00:21:52:22,00:21:54:17,5300410550331962313.xml,421,"Thing is, if you and Dad  really can't work things out,"
421,00:21:54:18,00:21:57:17,5300410550331962313.xml,422,then we...have to look at  long-term alternatives.
422,00:21:57:18,00:22:09:10,5300410550331962313.xml,423,So I've been on the internet.  Sheltered accommodation!  I'm hardly that old.
423,00:22:09:11,00:22:14:13,5300410550331962313.xml,424,"You'd still have your own  independence and everything. I mean it's like your own little  community, people to talk to. People just like you."
424,00:22:14:14,00:22:16:12,5300410550331962313.xml,425,
425,00:22:16:13,00:22:18:00,5300410550331962313.xml,426,I thought 'family' covered that. 
426,00:22:18:01,00:22:20:04,5300410550331962313.xml,427,
427,00:22:20:05,00:22:21:19,5300410550331962313.xml,428,"Well, we're hardly here, are we? "
428,00:22:21:20,00:22:23:01,5300410550331962313.xml,429,"We all work full time, Mum.  Haven't I shown I can do that?"
429,00:22:23:02,00:22:24:17,5300410550331962313.xml,430,
430,00:22:24:18,00:22:26:04,5300410550331962313.xml,431,Jane...  we've been rubbing along nicely!
431,00:22:26:05,00:22:27:24,5300410550331962313.xml,432,
432,00:22:28:00,00:22:29:04,5300410550331962313.xml,433,I thought! 
433,00:22:29:05,00:22:33:14,5300410550331962313.xml,434,"Has he put you up to this?  No, look, Mum, the thing is..."
434,00:22:33:15,00:22:36:07,5300410550331962313.xml,435,"he's right.  I've got two jobs, three kids,  the house is bursting at the seams."
435,00:22:36:08,00:22:38:21,5300410550331962313.xml,436,
436,00:22:38:22,00:22:41:08,5300410550331962313.xml,437,"The businesses are halfway  to going belly-up, and now I'm..."
437,00:22:41:09,00:22:46:00,5300410550331962313.xml,438,I'm spending all day worrying  about you.  I just can't do it all.
438,00:22:46:01,00:22:47:16,5300410550331962313.xml,439,
439,00:22:47:17,00:22:49:04,5300410550331962313.xml,440,Oh.  Right. 
440,00:22:49:05,00:22:51:21,5300410550331962313.xml,441,
441,00:22:51:22,00:22:53:17,5300410550331962313.xml,442,"Well, I like the look  of the television lounge.  And I'd certainly get a bigger bedroom."
442,00:22:53:18,00:22:55:03,5300410550331962313.xml,443,
443,00:22:55:04,00:22:59:21,5300410550331962313.xml,444,
444,00:22:59:22,00:23:01:13,5300410550331962313.xml,445,
445,00:23:01:14,00:23:02:17,5300410550331962313.xml,446,
446,00:23:02:18,00:23:05:00,5300410550331962313.xml,447,
447,00:23:05:01,00:23:08:21,5300410550331962313.xml,448,
448,00:23:08:22,00:23:09:12,5300410550331962313.xml,449,
449,00:23:09:13,00:23:11:13,5300410550331962313.xml,450,
450,00:23:11:14,00:23:12:15,5300410550331962313.xml,451,
451,00:23:12:16,00:23:15:04,5300410550331962313.xml,452,
452,00:23:15:05,00:23:16:11,5300410550331962313.xml,453,
453,00:23:16:12,00:23:18:00,5300410550331962313.xml,454,
454,00:23:18:01,00:23:24:11,5300410550331962313.xml,455,What are you doing here?  Charlie let me in. But.  Look I was just sitting at mine.  And I was thinking.
455,00:23:24:12,00:23:25:21,5300410550331962313.xml,456,And I just wanted to say  about tomorrow. Shhhh.
456,00:23:25:22,00:23:28:16,5300410550331962313.xml,457,
457,00:23:28:17,00:23:35:00,5300410550331962313.xml,458,"Like I said,  you shouldn't be on your own. Well, I'm not telling Stacey.  She's been through enough."
458,00:23:35:01,00:23:41:03,5300410550331962313.xml,459,"All right, not Stacey, but you  should have somebody with you... if you can't ask Stacey,  ask Mo, or...  I don't know."
459,00:23:41:04,00:23:42:08,5300410550331962313.xml,460,
460,00:23:42:09,00:23:44:04,5300410550331962313.xml,461,
461,00:23:44:05,00:23:44:18,5300410550331962313.xml,462,
462,00:23:44:19,00:23:47:11,5300410550331962313.xml,463,I don't want anyone knowing  that doesn't have to...
463,00:23:47:12,00:23:50:03,5300410550331962313.xml,464,I haven't got no-one else to ask. 
464,00:23:50:04,00:23:52:21,5300410550331962313.xml,465,You could ask me. 
465,00:23:52:22,00:23:55:24,5300410550331962313.xml,466,
466,00:23:56:00,00:24:01:20,5300410550331962313.xml,467,You know we have  a function tomorrow.
467,00:24:01:21,00:24:03:18,5300410550331962313.xml,468,"I said, not until we were finished.  You weren't using it. Is that the point?"
468,00:24:03:19,00:24:05:08,5300410550331962313.xml,469,
469,00:24:05:09,00:24:08:05,5300410550331962313.xml,470,"Don't dignify them with an answer,  Mas.  It is our equipment, our unit. With MY financial backing."
470,00:24:08:06,00:24:10:04,5300410550331962313.xml,471,
471,00:24:10:05,00:24:11:13,5300410550331962313.xml,472,
472,00:24:11:14,00:24:12:19,5300410550331962313.xml,473,
