,begin,end,filename,shot_id,transcript
282,00:16:52:24,00:16:59:12,5245830105934359183.xml,283,"Yeah, course I do.  Then stop bending with the wind. If you want something,  you gotta learn to stand your ground and get it."
283,00:16:59:13,00:17:00:02,5245830105934359183.xml,284,
284,00:17:00:03,00:17:00:24,5245830105934359183.xml,285,
285,00:17:01:00,00:17:01:11,5245830105934359183.xml,286,
286,00:17:01:12,00:17:02:12,5245830105934359183.xml,287,
287,00:17:02:13,00:17:04:07,5245830105934359183.xml,288,
288,00:17:04:08,00:17:05:04,5245830105934359183.xml,289,
289,00:17:05:05,00:17:06:03,5245830105934359183.xml,290,
290,00:17:06:04,00:17:07:00,5245830105934359183.xml,291,
291,00:17:07:01,00:17:18:19,5245830105934359183.xml,292,"Don't just chuck your coat down,  Liam. Liam!  Did you get his PE kit? You never mentioned  anything about a PE kit. It's been in his locker since  last term.  It'll be growing."
292,00:17:18:20,00:17:20:20,5245830105934359183.xml,293,Did you see I sorted the tap out?  Are you eating with us or you eating with your girlfriend? I don't know.
293,00:17:20:21,00:17:21:13,5245830105934359183.xml,294,
294,00:17:21:14,00:17:22:05,5245830105934359183.xml,295,
295,00:17:22:06,00:17:23:03,5245830105934359183.xml,296,
296,00:17:23:04,00:17:26:03,5245830105934359183.xml,297,"It seems weird, me talking  to you about seeing someone else."
297,00:17:26:04,00:17:27:02,5245830105934359183.xml,298,
298,00:17:27:03,00:17:44:14,5245830105934359183.xml,299,"Kids!  Dinner 20 minutes!  I can remember when we got together.  I think it took me an hour  to choose a shirt back then. I bet it wasn't bright orange.  I was terrified, you... You were all I could think about.  Are you sure you don't wanna stay  for tea, I could do more sausages?"
299,00:17:44:15,00:17:47:04,5245830105934359183.xml,300,"No, you're all right.  I'd better get ready. Ricky?"
300,00:17:47:05,00:17:49:16,5245830105934359183.xml,301,Was you really scared of me?  Yeah.
301,00:17:49:17,00:17:52:10,5245830105934359183.xml,302,Still am. 
302,00:17:52:11,00:17:54:11,5245830105934359183.xml,303,"So, Fiona, is she nice? "
303,00:17:54:12,00:17:55:16,5245830105934359183.xml,304,"Yeah, I think so. "
304,00:17:55:17,00:17:59:01,5245830105934359183.xml,305,
305,00:17:59:02,00:18:05:04,5245830105934359183.xml,306,"You ain't seen a box with all my  make-up in it, have you? Big box?"
306,00:18:05:05,00:18:06:09,5245830105934359183.xml,307,
307,00:18:06:10,00:18:11:24,5245830105934359183.xml,308,"Oi, watch it!  Now we're in, I thought it might be  nice to get a few people round, Suze."
308,00:18:12:00,00:18:13:22,5245830105934359183.xml,309,"What, a house-warming?  Yeah, why not?  A few faces from the Square."
309,00:18:13:23,00:18:18:19,5245830105934359183.xml,310,"I could get some food, wine, put the  music through the speakers on the new telly."
310,00:18:18:20,00:18:20:17,5245830105934359183.xml,311,
311,00:18:20:18,00:18:26:02,5245830105934359183.xml,312,"Yeah, I'll sort that.  I'm only having ""A""-list, though.  I don't know anyone yet.  So who are we gonna invite?"
312,00:18:26:03,00:18:29:17,5245830105934359183.xml,313,I could help you draw up a list. 
313,00:18:29:18,00:18:40:19,5245830105934359183.xml,314,"Haven't seen much of you today.  I've been here.  Look, about earlier...  Have we got any white spirit? "
314,00:18:40:20,00:18:42:15,5245830105934359183.xml,315,"White spirit?  Don't worry, I've probably got enough."
315,00:18:42:16,00:18:44:09,5245830105934359183.xml,316,
316,00:18:44:10,00:18:46:18,5245830105934359183.xml,317,I'm trying to say sorry! 
317,00:18:46:19,00:18:48:13,5245830105934359183.xml,318,"OK, cool.  What are you doing in the there, anyway?"
318,00:18:48:14,00:18:49:23,5245830105934359183.xml,319,
319,00:18:49:24,00:18:50:08,5245830105934359183.xml,320,Just sorting something out.  I wanna talk. Later.
320,00:18:50:09,00:18:51:13,5245830105934359183.xml,321,
321,00:18:51:14,00:18:52:05,5245830105934359183.xml,322,
322,00:18:52:06,00:18:54:02,5245830105934359183.xml,323,
323,00:18:54:03,00:18:58:00,5245830105934359183.xml,324,"Blimey, look at you! "
324,00:18:58:01,00:18:59:22,5245830105934359183.xml,325,"Look a prat, do I?  No, you look really good."
325,00:18:59:23,00:19:04:03,5245830105934359183.xml,326,MOBILE PHONE BLEEPS  Oh...
326,00:19:04:04,00:19:07:06,5245830105934359183.xml,327,Fiona. 
327,00:19:07:07,00:19:09:17,5245830105934359183.xml,328,"Right.  She's waiting over at the Vic.  You'd better go, then."
328,00:19:09:18,00:19:11:03,5245830105934359183.xml,329,
329,00:19:11:04,00:19:13:07,5245830105934359183.xml,330,"Yeah, all right.  See you later. "
330,00:19:13:08,00:19:14:18,5245830105934359183.xml,331,
331,00:19:14:19,00:19:15:05,5245830105934359183.xml,332,
332,00:19:15:06,00:19:16:13,5245830105934359183.xml,333,Ricky. 
333,00:19:16:14,00:19:18:24,5245830105934359183.xml,334,
334,00:19:19:00,00:19:22:23,5245830105934359183.xml,335,Yeah. 
335,00:19:22:24,00:19:23:24,5245830105934359183.xml,336,
336,00:19:24:00,00:19:27:10,5245830105934359183.xml,337,
337,00:19:27:11,00:19:41:03,5245830105934359183.xml,338,At least when your lipstick's smudged  you can say you got punched in the mouth. I get so nervous.  I thought you were having fun? I am. Then stop prattling on like  an old woman and let's get going. How do I look?  Gorgeous. 
338,00:19:41:04,00:19:44:01,5245830105934359183.xml,339,
339,00:19:44:02,00:19:47:19,5245830105934359183.xml,340,"Evening, Ian.  This all your doing, is it?"
340,00:19:47:20,00:19:49:18,5245830105934359183.xml,341,Me?  Why would I wanna spend the evening with a bunch of boys in shorts?
341,00:19:49:19,00:19:51:03,5245830105934359183.xml,342,
342,00:19:51:04,00:19:53:02,5245830105934359183.xml,343,We should be going. 
343,00:19:53:03,00:19:58:18,5245830105934359183.xml,344,"Hold on.  What? You want that, don't ya? Oh, yeah, thanks.  Not too late to join us.  We could have a little spar."
344,00:19:58:19,00:20:00:20,5245830105934359183.xml,345,
345,00:20:00:21,00:20:04:06,5245830105934359183.xml,346,I wouldn't wanna show you up. 
346,00:20:04:07,00:20:16:04,5245830105934359183.xml,347,"See ya, I won't be late!  ""See ya, I won't be late.""  You're getting good at this.  Just don't be back before I am.  Oh, now there's an option...  I mean it. Go on, run, Forest, run!  Don't wanna keep him waiting."
347,00:20:16:05,00:20:17:20,5245830105934359183.xml,348,
348,00:20:17:21,00:20:18:18,5245830105934359183.xml,349,
349,00:20:18:19,00:20:27:17,5245830105934359183.xml,350,"You all right?  Yeah.  You look... Well, you know...  Thanks. Shall we go in?  Yeah."
350,00:20:27:18,00:20:27:22,5245830105934359183.xml,351,
351,00:20:27:23,00:20:28:22,5245830105934359183.xml,352,
352,00:20:28:23,00:20:31:00,5245830105934359183.xml,353,After you.  Still opening doors for me? You all right?
353,00:20:31:01,00:20:31:18,5245830105934359183.xml,354,
354,00:20:31:19,00:20:32:14,5245830105934359183.xml,355,
355,00:20:32:15,00:20:33:09,5245830105934359183.xml,356,
356,00:20:33:10,00:20:34:23,5245830105934359183.xml,357,I'm out of milk. 
357,00:20:34:24,00:20:39:06,5245830105934359183.xml,358,Hello.  You must be Fiona.  Hi. I'm Bianca. 
358,00:20:39:07,00:20:45:01,5245830105934359183.xml,359,Here we go.  I thought you said she  was a top-looking bird?
359,00:20:45:02,00:20:47:03,5245830105934359183.xml,360,
360,00:20:47:04,00:20:54:15,5245830105934359183.xml,361,"Sorry about that.  What can I get ya?  Vodka tonic.  Billy, I want some more orange juice mixers. On my way."
361,00:20:54:16,00:20:56:16,5245830105934359183.xml,362,"All right.  Peggy, can I get a vodka  and tonic and a pint of lager, please?"
362,00:20:56:17,00:20:58:09,5245830105934359183.xml,363,
363,00:20:58:10,00:20:59:09,5245830105934359183.xml,364,"She'll keep you on your  toes, you know that?"
364,00:20:59:10,00:21:09:11,5245830105934359183.xml,365,"I've messed everything else up,  got to get something right. Well,  any problems, you come to me first. Thanks, Arch,  for everything.  You're part of my family, and what I say goes."
365,00:21:09:12,00:21:11:06,5245830105934359183.xml,366,
366,00:21:11:07,00:21:18:15,5245830105934359183.xml,367,"Right.  Go on, you'd better get on. Yeah."
367,00:21:18:16,00:21:20:23,5245830105934359183.xml,368,
368,00:21:20:24,00:21:23:08,5245830105934359183.xml,369,
369,00:21:23:09,00:21:30:18,5245830105934359183.xml,370,
370,00:21:30:19,00:21:34:16,5245830105934359183.xml,371,
371,00:21:34:17,00:21:35:05,5245830105934359183.xml,372,
372,00:21:35:06,00:21:35:16,5245830105934359183.xml,373,
373,00:21:35:17,00:21:48:08,5245830105934359183.xml,374,Sean?  What are you doing in there?  'Go away.' 
374,00:21:48:09,00:21:49:19,5245830105934359183.xml,375,Why you being so weird...? 
375,00:21:49:20,00:21:52:12,5245830105934359183.xml,376,"Great, well done, surprise. "
376,00:21:52:13,00:21:55:05,5245830105934359183.xml,377,
377,00:21:55:06,00:22:05:21,5245830105934359183.xml,378,"It's a cot.  Yes, it's a cot. Look, Rox, I know I'm not  exactly the caring, sharing, lentil-muncher type, but... When did you get it?  I brought it up here earlier.  sanded it all down, there's not a cat-in-hell's chance of any splinters"
378,00:22:05:22,00:22:08:22,5245830105934359183.xml,379,
379,00:22:08:23,00:22:13:08,5245830105934359183.xml,380,"and, you'll like this,  I'm using non-toxic paint."
380,00:22:13:09,00:22:23:01,5245830105934359183.xml,381,"Blue for a boy?  Well, funny, our little row earlier did get me thinking that whilst I would like a boy,  yes..."
381,00:22:23:02,00:22:24:06,5245830105934359183.xml,382,..I thought I should  paint half of it pink.
382,00:22:24:07,00:22:25:20,5245830105934359183.xml,383,
383,00:22:25:21,00:22:27:05,5245830105934359183.xml,384,
384,00:22:27:06,00:22:30:02,5245830105934359183.xml,385,"Look, Rox, I'm gonna be happy with  whatever this baby turns out to be."
385,00:22:30:03,00:22:30:19,5245830105934359183.xml,386,
386,00:22:30:20,00:22:33:14,5245830105934359183.xml,387,Cos it's ours.  And that's all that matters.
387,00:22:33:15,00:22:36:14,5245830105934359183.xml,388,And I'm gonna try really hard  not to be such a prat in future.
388,00:22:36:15,00:22:42:16,5245830105934359183.xml,389,"No promises, though. "
389,00:22:42:17,00:22:45:02,5245830105934359183.xml,390,
390,00:22:45:03,00:22:48:11,5245830105934359183.xml,391,
391,00:22:48:12,00:22:54:08,5245830105934359183.xml,392,I thought you didn't wanna go?  I don't.  I've just come to laugh. I'm here cos  Danielle wanted company.
392,00:22:54:09,00:22:56:08,5245830105934359183.xml,393,If you're here...  What do you reckon?
393,00:22:56:09,00:22:59:03,5245830105934359183.xml,394,I could have been a contender.  What?  Marlon Brando.
394,00:22:59:04,00:23:01:03,5245830105934359183.xml,395,"""I could have been a contender."" "
395,00:23:01:04,00:23:02:05,5245830105934359183.xml,396,
396,00:23:02:06,00:23:04:09,5245830105934359183.xml,397,
397,00:23:04:10,00:23:05:08,5245830105934359183.xml,398,
398,00:23:05:09,00:23:07:16,5245830105934359183.xml,399,
399,00:23:07:17,00:23:12:02,5245830105934359183.xml,400,It already stinks of sweat in here.  There's quite a few people here.  I told you.
400,00:23:12:03,00:23:14:10,5245830105934359183.xml,401,"Men and women, see?  A bunch of losers."
401,00:23:14:11,00:23:17:17,5245830105934359183.xml,402,"All right guys, listen up. "
402,00:23:17:18,00:23:18:19,5245830105934359183.xml,403,"Welcome to Fightercise, "
403,00:23:18:20,00:23:19:14,5245830105934359183.xml,404,
404,00:23:19:15,00:23:21:18,5245830105934359183.xml,405,"I'm your instructor, Callum Monks. "
405,00:23:21:19,00:23:22:22,5245830105934359183.xml,406,
406,00:23:22:23,00:24:05:18,5245830105934359183.xml,407,"Have you always lived round here?  Not always. What?  Nothing, you've got a nice smile, that's all. You can tell a lot about  people by the way they smile. Is that right?  Yeah, yeah, you've got your smirkers and side-smilers and then you've got people like  you... Gormless grinners? No, open and honest,  a smile that hides nothing."
407,00:24:05:19,00:24:06:12,5245830105934359183.xml,408,"Another drink?  Yeah, yeah, yeah... I'll get it.  Same again?"
408,00:24:06:13,00:24:15:09,5245830105934359183.xml,409,"Oh, yeah, thanks.  You all right, Peggy?  A vodka and  tonic and a pint, please."
409,00:24:15:10,00:24:19:01,5245830105934359183.xml,410,"She seems like a nice girl,  doesn't she? Yeah, she is."
410,00:24:19:02,00:24:26:14,5245830105934359183.xml,411,When she first walked in for a  minute there I thought she was Bianca.
411,00:24:26:15,00:24:34:01,5245830105934359183.xml,412,Fightercise is not some flaky class  where you do a few jabs and skip about a bit. What I'm gonna be teaching  you is proper boxing training.
412,00:24:34:02,00:24:38:06,5245830105934359183.xml,413,"I will work you very hard,  you will learn how to fight,"
413,00:24:38:07,00:24:42:18,5245830105934359183.xml,414,"to punch with all your weight,  to be quick and light on your feet. But it's also about fitness, toning  and increasing your recovery rates"
414,00:24:42:19,00:24:46:22,5245830105934359183.xml,415,
415,00:24:46:23,00:24:48:09,5245830105934359183.xml,416,as well as your chances of pulling! 
416,00:24:48:10,00:24:50:07,5245830105934359183.xml,417,
417,00:24:50:08,00:24:52:00,5245830105934359183.xml,418,"Right, let's get started. "
418,00:24:52:01,00:24:59:01,5245830105934359183.xml,419,"Er, I couldn't  remember if you had ice or not?"
419,00:24:59:02,00:25:00:24,5245830105934359183.xml,420,
420,00:25:01:00,00:25:02:23,5245830105934359183.xml,421,Ice would be good. 
421,00:25:02:24,00:25:03:20,5245830105934359183.xml,422,
422,00:25:03:21,00:25:04:11,5245830105934359183.xml,423,
423,00:25:04:12,00:25:05:22,5245830105934359183.xml,424,
424,00:25:05:23,00:25:06:23,5245830105934359183.xml,425,
425,00:25:06:24,00:25:07:23,5245830105934359183.xml,426,
426,00:25:07:24,00:25:10:06,5245830105934359183.xml,427,
427,00:25:10:07,00:25:11:18,5245830105934359183.xml,428,
428,00:25:11:19,00:25:14:05,5245830105934359183.xml,429,
429,00:25:14:06,00:25:15:12,5245830105934359183.xml,430,
430,00:25:15:13,00:25:17:07,5245830105934359183.xml,431,
431,00:25:17:08,00:25:21:14,5245830105934359183.xml,432,"Just from the shoulder you  jab across, OK, its one-two."
432,00:25:21:15,00:25:23:08,5245830105934359183.xml,433,
433,00:25:23:09,00:25:24:09,5245830105934359183.xml,434,"OK?  A bit of focus, please. "
434,00:25:24:10,00:25:26:14,5245830105934359183.xml,435,
435,00:25:26:15,00:25:31:03,5245830105934359183.xml,436,"Sorry.  OK, have a go. Remember, straight arm, quick release of power.  Jab, across.  Good Danielle, good, a bit more from the shoulder, look..."
436,00:25:31:04,00:25:32:12,5245830105934359183.xml,437,
437,00:25:32:13,00:25:36:18,5245830105934359183.xml,438,Keep your arm straight... 
438,00:25:36:19,00:25:38:24,5245830105934359183.xml,439,Good. 
439,00:25:39:00,00:25:41:24,5245830105934359183.xml,440,Ow.  You're going down.
440,00:25:42:00,00:25:42:23,5245830105934359183.xml,441,
441,00:25:42:24,00:25:45:19,5245830105934359183.xml,442,So you're not joining in? 
442,00:25:45:20,00:25:48:17,5245830105934359183.xml,443,Do I look like a loser? 
443,00:25:48:18,00:25:50:01,5245830105934359183.xml,444,"Good, good, switch over, let's go! "
444,00:25:50:02,00:26:09:10,5245830105934359183.xml,445,"Important?  Look, I'm sorry. The thing is, I really  like you and everything, but... Why do I think I know  where this is heading? You see that woman, you know,  when we came in? Mm."
445,00:26:09:11,00:26:13:17,5245830105934359183.xml,446,That was my ex-wife. 
446,00:26:13:18,00:26:18:00,5245830105934359183.xml,447,"Your ex?  Yeah, and you know there's the kids as well... I love being with her and the kids  and it's just..."
447,00:26:18:01,00:26:29:14,5245830105934359183.xml,448,"Honestly, Ricky, it's fine,  no need to explain. I just thought maybe, we seemed to,  you know..."
448,00:26:29:15,00:26:37:15,5245830105934359183.xml,449,"I really like you, Ricky.  I'm sorry. No, it's cool.  It's me.  I just assumed... "
449,00:26:37:16,00:26:43:20,5245830105934359183.xml,450,You're a really nice guy and  I was a week ahead already. I shouldn't have...
450,00:26:43:21,00:26:52:17,5245830105934359183.xml,451,"No, look, please,  let me explain, I have to... You're still in love with her. "
451,00:26:52:18,00:26:55:16,5245830105934359183.xml,452,"Yeah, yeah, I am. "
452,00:26:55:17,00:26:57:06,5245830105934359183.xml,453,
453,00:26:57:07,00:27:14:24,5245830105934359183.xml,454,"You can at least call me a cab.  Yeah, I'm sorry.  That's all right. I hope she knows how lucky she is  and I hope she makes you smile.  Thanks. "
